	Uid	Pid	recommendor_value	used_before_flag	row_count_new	row_count_overall
599	U-115	35	-0.37948577430889074	0	25	40
600	U-116	35	1.3914059962835164	1	1	1
601	U-116	7	1.3332627911706703	1	2	2
602	U-116	28	1.0750233107571394	1	3	3
603	U-116	29	1.063226155269812	1	4	4
604	U-116	3	1.04317861367415	1	5	5
605	U-116	13	1.020484762639979	1	6	6
606	U-116	30	0.9149447963319175	1	7	7
607	U-116	11	0.896352101126018	1	8	8
608	U-116	6	0.7941071837306916	1	9	9
609	U-116	24	0.7801659002311128	0	1	10
610	U-116	2	0.7780055344716506	0	2	11
611	U-116	26	0.7755605865127069	0	3	12
612	U-116	37	0.7600038756201379	1	10	13
613	U-116	25	0.7575079996508867	0	4	14
614	U-116	9	0.7120069166844903	1	11	15
615	U-116	16	0.70336222896261	1	12	16
616	U-116	21	0.6536798986179846	1	13	17
617	U-116	20	0.640103872554536	1	14	18
618	U-116	32	0.6274314709534233	1	15	19
619	U-116	19	0.6008191364797578	0	5	20
620	U-116	39	0.46394398423904654	1	16	21
621	U-116	15	0.41455111021603114	0	6	22
622	U-116	22	0.36588685853679714	0	7	23
623	U-116	5	0.33677025225755475	0	8	24
624	U-116	27	0.31882463472327194	0	9	25
625	U-116	17	0.24666877602029566	0	10	26
626	U-116	10	0.24655803768423104	0	11	27
627	U-116	18	0.17319293165242688	0	12	28
628	U-116	12	0.12037778554077155	0	13	29
629	U-116	1	0.0941646669343959	0	14	30
630	U-116	34	0.07935539902276767	0	15	31
631	U-116	4	0.039748245434393314	0	16	32
632	U-116	33	0.01697152445398875	0	17	33
633	U-116	38	0.009277377556387023	0	18	34
634	U-116	23	-0.03604304841394168	0	19	35
635	U-116	36	-0.1459728499835934	0	20	36
636	U-116	14	-0.1546421200477086	0	21	37
637	U-116	40	-0.20040661041557983	0	22	38
638	U-116	8	-0.2756976090510387	0	23	39
639	U-116	31	-0.4341624780836941	0	24	40
640	U-117	18	0.9933611555885488	1	1	1
641	U-117	33	0.9888659357225388	1	2	2
642	U-117	14	0.9203028736095228	1	3	3
643	U-117	30	0.9010594310421667	1	4	4
644	U-117	24	0.8826539830757	1	5	5
645	U-117	28	0.8471391814878936	1	6	6
646	U-117	38	0.6651965104158835	0	1	7
647	U-117	4	0.6052750597136134	1	7	8
648	U-117	27	0.5491535481649482	0	2	9
649	U-117	39	0.47163438418334724	0	3	10
650	U-117	31	0.4314464229122622	1	8	11
651	U-117	9	0.36279068680653326	0	4	12
652	U-117	1	0.3614835182806911	1	9	13
653	U-117	7	0.32489591437777976	0	5	14
654	U-117	12	0.2708442042259805	0	6	15
655	U-117	21	0.2542886030069781	0	7	16
656	U-117	25	0.25369765797502813	0	8	17
657	U-117	17	0.19669563793977343	0	9	18
658	U-117	19	0.1929173651270919	0	10	19
659	U-117	32	0.1844124645696048	0	11	20
660	U-117	23	0.1636708656923278	0	12	21
661	U-117	40	0.11798255475137231	0	13	22
662	U-117	20	0.1050121658144818	0	14	23
663	U-117	3	0.10243835336838178	0	15	24
664	U-117	26	0.08644040069699582	0	16	25
665	U-117	6	0.08351661449551195	0	17	26
666	U-117	15	0.05770754450336829	0	18	27
667	U-117	34	0.05103705789831606	0	19	28
668	U-117	35	0.04587348788463297	0	20	29
669	U-117	22	0.04346432163508396	0	21	30
670	U-117	5	0.03914311091290176	0	22	31
671	U-117	11	0.03528215913323629	0	23	32
672	U-117	37	-0.08127309565571478	0	24	33
673	U-117	8	-0.12300137648753029	0	25	34
674	U-117	36	-0.13878915532554958	0	26	35
675	U-117	29	-0.14928191182258904	0	27	36
676	U-117	10	-0.23056440634962544	0	28	37
677	U-117	16	-0.2436667992586336	0	29	38
678	U-117	13	-0.30663454293438674	0	30	39
679	U-117	2	-0.3164718871784685	0	31	40
680	U-118	10	0.9669851184777389	1	1	1
681	U-118	7	0.755497793749373	1	2	2
682	U-118	40	0.7254502996891226	1	3	3
683	U-118	13	0.48456181898761735	1	4	4
684	U-118	17	0.48200253461238407	0	1	5
685	U-118	21	0.472484990697046	0	2	6
686	U-118	19	0.44591806071219176	1	5	7
687	U-118	28	0.28996719656365655	0	3	8
688	U-118	16	0.2890326434316005	0	4	9
689	U-118	15	0.2754964985733813	0	5	10
690	U-118	31	0.26803096882552097	0	6	11
691	U-118	6	0.23256859684765638	0	7	12
692	U-118	29	0.23192415175875158	1	6	13
693	U-118	2	0.21506359861261387	0	8	14
694	U-118	35	0.2005370493217115	0	9	15
695	U-118	38	0.19933168439649804	1	7	16
696	U-118	37	0.18936511877390355	0	10	17
697	U-118	12	0.17064340459461672	0	11	18
698	U-118	27	0.14723493285419278	0	12	19
699	U-118	24	0.14327277550584883	0	13	20
700	U-118	25	0.13841700646777272	0	14	21
701	U-118	5	0.1368782838892163	0	15	22
702	U-118	39	0.10371864130958056	0	16	23
703	U-118	9	0.07410186322270233	0	17	24
704	U-118	8	0.06741451027227872	0	18	25
705	U-118	14	0.061135273442891186	0	19	26
706	U-118	11	0.05383702037278393	0	20	27
707	U-118	20	0.051302341005834445	0	21	28
708	U-118	1	0.025009664747222826	0	22	29
709	U-118	23	0.008766108263262684	0	23	30
710	U-118	22	0.006465127663244419	0	24	31
711	U-118	30	-0.000865205103276423	0	25	32
712	U-118	36	-0.0026620531758550503	0	26	33
713	U-118	32	-0.02804160755929419	0	27	34
714	U-118	18	-0.04985345517073664	0	28	35
715	U-118	3	-0.05064988927283179	0	29	36
716	U-118	4	-0.15951144532895334	0	30	37
717	U-118	26	-0.1762702049423021	0	31	38
718	U-118	34	-0.19191973060866357	0	32	39
719	U-118	33	-0.2526414864803049	0	33	40
720	U-119	23	0.8881391877858139	1	1	1
721	U-119	10	0.6327260493707831	1	2	2
722	U-119	16	0.4711215892098552	1	3	3
723	U-119	29	0.4489321112259321	1	4	4
724	U-119	15	0.4429202520216214	1	5	5
725	U-119	7	0.40608431333228756	0	1	6
726	U-119	37	0.3262355309552608	0	2	7
727	U-119	21	0.2787140226298312	0	3	8
728	U-119	26	0.2786265726396897	0	4	9
729	U-119	40	0.25003922765429343	0	5	10
730	U-119	36	0.23799402324268687	0	6	11
731	U-119	22	0.2306939276147758	0	7	12
732	U-119	25	0.20816606230870943	0	8	13
733	U-119	13	0.20489943196698923	0	9	14
734	U-119	12	0.18318064589952401	0	10	15
735	U-119	17	0.15759822586530367	0	11	16
736	U-119	3	0.15703933840565729	0	12	17
737	U-119	34	0.1511175134667907	0	13	18
738	U-119	1	0.10929407433695372	0	14	19
739	U-119	11	0.10889774733320447	0	15	20
740	U-119	8	0.1053778350569043	0	16	21
741	U-119	31	0.09494807915481035	0	17	22
742	U-119	39	0.03834520146802704	0	18	23
743	U-119	4	0.03715848008887261	0	19	24
744	U-119	24	0.016820263940955538	0	20	25
745	U-119	35	0.0070076494693541574	0	21	26
746	U-119	27	0.0032458533590646738	0	22	27
747	U-119	28	-0.02952948809122541	0	23	28
748	U-119	9	-0.047164086054567705	0	24	29
749	U-119	20	-0.04826768744711879	0	25	30
750	U-119	30	-0.05688786560671932	0	26	31
751	U-119	19	-0.062234262351827135	0	27	32
752	U-119	14	-0.07425424760491489	0	28	33
753	U-119	6	-0.08372217754901728	0	29	34
754	U-119	38	-0.10824235069372296	0	30	35
755	U-119	32	-0.12246042981042818	0	31	36
756	U-119	5	-0.132081157096052	0	32	37
757	U-119	33	-0.2255142561528543	0	33	38
758	U-119	2	-0.24032494213569883	0	34	39
759	U-119	18	-0.2446402592098056	0	35	40
760	U-120	27	1.0557036248591398	1	1	1
761	U-120	40	1.055552388743804	1	2	2
762	U-120	31	1.013473783207559	1	3	3
763	U-120	6	0.8061413821313222	1	4	4
764	U-120	15	0.799021008577603	1	5	5
765	U-120	36	0.6320194588171815	0	1	6
766	U-120	9	0.4806698596184821	1	6	7
767	U-120	17	0.4622546075870716	0	2	8
768	U-120	8	0.42599711202163415	1	7	9
769	U-120	10	0.38894840096823496	0	3	10
770	U-120	37	0.3515723213884684	0	4	11
771	U-120	38	0.3509668498276235	0	5	12
772	U-120	13	0.3464142818916401	0	6	13
773	U-120	29	0.3436619319227865	1	8	14
774	U-120	4	0.31037676790795793	0	7	15
775	U-120	14	0.29729788954692893	0	8	16
776	U-120	7	0.2765034783620959	0	9	17
777	U-120	35	0.24779578391136958	0	10	18
778	U-120	11	0.24722545803550822	0	11	19
779	U-120	26	0.19239386515837326	0	12	20
780	U-120	5	0.10891846824924147	0	13	21
781	U-120	34	0.08441250577842721	0	14	22
782	U-120	20	0.08362629880490541	0	15	23
783	U-120	1	0.07458134168616207	0	16	24
784	U-120	18	0.07207723134860208	0	17	25
785	U-120	2	0.05427735457752794	0	18	26
786	U-120	12	0.0396916655263668	0	19	27
787	U-120	24	0.019895233917110927	0	20	28
788	U-120	23	0.0007663937372903995	0	21	29
789	U-120	19	-0.014375209983454956	0	22	30
790	U-120	28	-0.022305684067394027	0	23	31
791	U-120	22	-0.029210315351896526	0	24	32
792	U-120	16	-0.06778141268258	0	25	33
793	U-120	30	-0.07408928994448152	0	26	34
794	U-120	32	-0.12700401115190332	0	27	35
795	U-120	21	-0.2030196826758163	0	28	36
796	U-120	33	-0.2207049514598017	0	29	37
797	U-120	3	-0.27231899824124106	0	30	38
798	U-120	39	-0.2768386242277592	0	31	39
799	U-120	25	-0.314588568324088	0	32	40
800	U-121	6	1.6483177152864235	1	1	1
801	U-121	2	1.6226930920399973	1	2	2
802	U-121	12	1.4457410138282105	1	3	3
803	U-121	8	1.2974784655900946	1	4	4
804	U-121	37	1.1463839733512864	1	5	5
805	U-121	17	1.0337502284803897	1	6	6
806	U-121	15	1.0084769659598793	1	7	7
807	U-121	1	0.9597722790993324	0	1	8
808	U-121	11	0.9209287032152653	1	8	9
809	U-121	18	0.8845245261660721	1	9	10
810	U-121	29	0.8493754097177997	0	2	11
811	U-121	3	0.7954001140651221	0	3	12
812	U-121	19	0.7785663528230545	0	4	13
813	U-121	13	0.7506157793475257	0	5	14
814	U-121	9	0.6197790153144118	0	6	15
815	U-121	34	0.5832878926518872	0	7	16
816	U-121	26	0.579326890586717	1	10	17
817	U-121	20	0.5252844416162701	1	11	18
818	U-121	36	0.5196721186024345	0	8	19
819	U-121	38	0.43222470826619735	0	9	20
820	U-121	27	0.3982618943296269	0	10	21
821	U-121	7	0.382165388585046	0	11	22
822	U-121	24	0.3568371232955851	1	12	23
823	U-121	14	0.3040808112920318	0	12	24
824	U-121	4	0.2894070406038718	0	13	25
825	U-121	33	0.2695300204256998	1	13	26
826	U-121	39	0.25809386690019004	1	14	27
827	U-121	5	0.1666577663233083	0	14	28
828	U-121	21	0.1380505808220195	0	15	29
829	U-121	31	0.12723956576953854	0	16	30
830	U-121	30	0.12633308610849303	0	17	31
831	U-121	32	0.08683826618321483	0	18	32
832	U-121	28	0.0753584054570427	0	19	33
833	U-121	40	0.003482358851392753	0	20	34
834	U-121	23	-0.03275828689629112	0	21	35
835	U-121	16	-0.0728771658697589	0	22	36
836	U-121	22	-0.12865894462112426	0	23	37
837	U-121	10	-0.22859924601125836	0	24	38
838	U-121	25	-0.3515667669131026	0	25	39
839	U-121	35	-0.5694754506438955	0	26	40
840	U-122	30	0.9541060742585843	1	1	1
841	U-122	6	0.8002641392017342	1	2	2
842	U-122	29	0.6475371063561886	1	3	3
843	U-122	12	0.5924244548566446	0	1	4
844	U-122	24	0.5087031240228919	1	4	5
845	U-122	23	0.48862148193259625	1	5	6
846	U-122	14	0.4650722453225333	1	6	7
847	U-122	21	0.4511461549957043	0	2	8
848	U-122	18	0.32960426009940613	0	3	9
849	U-122	22	0.3259665030352171	0	4	10
850	U-122	4	0.3024675597992367	0	5	11
851	U-122	35	0.2912648399118559	0	6	12
852	U-122	34	0.28085822356524237	1	7	13
853	U-122	31	0.2615253281839638	0	7	14
854	U-122	17	0.2587519008917101	0	8	15
855	U-122	26	0.25492313211873124	0	9	16
856	U-122	37	0.21023802104759198	0	10	17
857	U-122	39	0.1686171099352331	0	11	18
858	U-122	11	0.16665926122528765	0	12	19
859	U-122	10	0.15449725174344614	0	13	20
860	U-122	19	0.1381180709393538	1	8	21
861	U-122	3	0.12079605371034385	0	14	22
862	U-122	8	0.11477768352953006	0	15	23
863	U-122	38	0.10270378593067156	0	16	24
864	U-122	1	0.0814289316104757	0	17	25
865	U-122	33	0.07833327379813461	0	18	26
866	U-122	20	0.07774200655512235	0	19	27
867	U-122	36	0.06889449461422076	0	20	28
868	U-122	15	0.0675866023872991	0	21	29
869	U-122	13	0.06404312259683864	0	22	30
870	U-122	25	0.032584103779690454	0	23	31
871	U-122	28	0.03231774101141102	0	24	32
872	U-122	9	0.007594955685483962	0	25	33
873	U-122	32	-0.008495188813062243	0	26	34
874	U-122	7	-0.028722993279984982	0	27	35
875	U-122	16	-0.13033191911251646	0	28	36
876	U-122	27	-0.14082235130256804	0	29	37
877	U-122	40	-0.14737631346785124	0	30	38
878	U-122	5	-0.2113186264522932	0	31	39
879	U-122	2	-0.2331016062240997	0	32	40
880	U-123	19	1.579291363736145	1	1	1
881	U-123	1	1.3703769466087454	1	2	2
882	U-123	12	1.361117028674793	1	3	3
883	U-123	3	1.3595167155302905	1	4	4
884	U-123	2	1.274000744614848	1	5	5
885	U-123	28	1.1956622082856505	1	6	6
886	U-123	38	1.1601356415559774	1	7	7
887	U-123	20	1.1405142660323693	1	8	8
888	U-123	39	1.1165111466602533	1	9	9
889	U-123	6	1.0731754437653398	1	10	10
890	U-123	33	1.0533082920590902	1	11	11
891	U-123	35	0.948962603191128	1	12	12
892	U-123	18	0.8993967019813708	1	13	13
893	U-123	24	0.8882812483935435	0	1	14
894	U-123	26	0.7918169123485321	1	14	15
895	U-123	9	0.7214193792689941	0	2	16
896	U-123	21	0.6885559555962778	0	3	17
897	U-123	22	0.6446957196083366	0	4	18
898	U-123	23	0.5825100163693036	1	15	19
899	U-123	14	0.5383739148080641	0	5	20
900	U-123	37	0.5345309949502351	1	16	21
901	U-123	34	0.521073962962297	1	17	22
902	U-123	17	0.42627405448668065	1	18	23
903	U-123	15	0.4058948807003794	0	6	24
904	U-123	16	0.39089856048855265	0	7	25
905	U-123	13	0.3728036336214925	0	8	26
906	U-123	4	0.34855406927476906	0	9	27
907	U-123	25	0.24198675809825176	0	10	28
908	U-123	11	0.22550820011044753	0	11	29
909	U-123	5	0.19933174799763698	0	12	30
910	U-123	8	0.1980408354101556	0	13	31
911	U-123	31	0.15350926595957692	0	14	32
912	U-123	29	0.10172723067255579	0	15	33
913	U-123	32	0.055611240333622636	0	16	34
914	U-123	7	0.02613083356975443	0	17	35
915	U-123	27	-0.07899457051828451	0	18	36
916	U-123	40	-0.17780264326486717	0	19	37
917	U-123	36	-0.22359547822868076	0	20	38
918	U-123	10	-0.30592722257002347	0	21	39
919	U-123	30	-0.8031786031436043	0	22	40
920	U-124	4	0.8469248692777248	1	1	1
921	U-124	33	0.7219459618152952	1	2	2
922	U-124	32	0.7156900072867167	1	3	3
923	U-124	39	0.709460204654807	1	4	4
924	U-124	25	0.6209464023923962	1	5	5
925	U-124	23	0.5105431019519209	0	1	6
926	U-124	20	0.506367432921783	0	2	7
927	U-124	38	0.4947926432772416	1	6	8
928	U-124	26	0.4932060521181575	1	7	9
929	U-124	11	0.4854491458798308	0	3	10
930	U-124	14	0.4740992112660991	0	4	11
931	U-124	1	0.4549591136192722	0	5	12
932	U-124	31	0.41478253862739634	0	6	13
933	U-124	21	0.41244151576331733	0	7	14
934	U-124	30	0.32540172733276695	0	8	15
935	U-124	28	0.3239349584337233	0	9	16
936	U-124	2	0.30952016193150206	0	10	17
937	U-124	24	0.2663223366291714	0	11	18
938	U-124	12	0.2654055611122688	1	8	19
939	U-124	19	0.26305494708213367	0	12	20
940	U-124	16	0.25485597602149285	0	13	21
941	U-124	36	0.17889949136599567	0	14	22
942	U-124	27	0.17541029511681816	0	15	23
943	U-124	22	0.165917389476604	0	16	24
944	U-124	34	0.14503365851547367	0	17	25
945	U-124	5	0.08962538793532915	0	18	26
946	U-124	9	0.05400585108803746	0	19	27
947	U-124	15	0.017886897486180692	0	20	28
948	U-124	8	0.00014272698347528312	0	21	29
949	U-124	18	-0.0206639982185651	0	22	30
950	U-124	6	-0.06183115786239399	0	23	31
951	U-124	3	-0.08883204113349949	0	24	32
952	U-124	29	-0.09659803371065481	0	25	33
953	U-124	40	-0.11956467828206627	0	26	34
954	U-124	13	-0.1453026769206733	0	27	35
955	U-124	37	-0.16027642178868043	0	28	36
956	U-124	17	-0.1696875149640222	0	29	37
957	U-124	7	-0.1999781184050715	0	30	38
958	U-124	35	-0.2740213901650529	0	31	39
959	U-124	10	-0.360269535912249	0	32	40
960	U-125	36	1.709414649188043	1	1	1
961	U-125	2	1.6824865708848766	1	2	2
962	U-125	25	1.1149654159444404	1	3	3
963	U-125	40	1.0281382413732794	1	4	4
964	U-125	11	0.974133588540965	0	1	5
965	U-125	16	0.9080477119874673	1	5	6
966	U-125	10	0.9070921411123973	0	2	7
967	U-125	6	0.867872021257936	1	6	8
968	U-125	32	0.8298886983135254	1	7	9
969	U-125	3	0.7972496737413264	1	8	10
970	U-125	29	0.623005239237337	1	9	11
971	U-125	7	0.6198152773691432	1	10	12
972	U-125	38	0.595695607727564	1	11	13
973	U-125	8	0.594190188458421	1	12	14
974	U-125	27	0.5818387598087881	0	3	15
975	U-125	30	0.5724135461701896	1	13	16
976	U-125	23	0.5715902145966586	0	4	17
977	U-125	37	0.5712801346894326	1	14	18
978	U-125	1	0.5657090384531034	1	15	19
979	U-125	20	0.5356986012430276	1	16	20
980	U-125	4	0.469223696267276	0	5	21
981	U-125	13	0.4610539323101974	0	6	22
982	U-125	24	0.4600729011464414	0	7	23
983	U-125	39	0.44234858552129735	0	8	24
984	U-125	26	0.3461520153939777	1	17	25
985	U-125	9	0.3201461951924074	0	9	26
986	U-125	18	0.2961642419596652	0	10	27
987	U-125	34	0.27964414347365296	0	11	28
988	U-125	35	0.2624871037232671	0	12	29
989	U-125	21	0.2256457139228158	0	13	30
990	U-125	5	0.19121180928672887	0	14	31
991	U-125	31	0.09569666423568446	0	15	32
992	U-125	33	0.0842848679952572	0	16	33
993	U-125	17	0.07212053720843309	0	17	34
994	U-125	15	0.02546923139735463	0	18	35
995	U-125	14	0.009178467309024219	0	19	36
996	U-125	22	-0.04281810306754741	0	20	37
997	U-125	12	-0.0438000838858561	0	21	38
998	U-125	28	-0.09310050303818906	0	22	39
999	U-125	19	-0.5117067364498087	0	23	40
1000	U-126	12	1.126024800071642	1	1	1
1001	U-126	6	1.080640928285661	1	2	2
1002	U-126	35	1.0786847775914246	1	3	3
1003	U-126	38	1.0421402780609352	1	4	4
1004	U-126	24	1.0169375155825389	1	5	5
1005	U-126	20	0.8540396278846143	1	6	6
1006	U-126	28	0.8415427286548933	0	1	7
1007	U-126	22	0.783376670863907	1	7	8
1008	U-126	14	0.7084704403132085	1	8	9
1009	U-126	19	0.6705754153064253	1	9	10
1010	U-126	9	0.5729407710028052	1	10	11
1011	U-126	17	0.5672667134067428	0	2	12
1012	U-126	39	0.5659220956004662	1	11	13
1013	U-126	31	0.5453783503556845	0	3	14
1014	U-126	2	0.5206743533673805	0	4	15
1015	U-126	3	0.5111716233832361	1	12	16
1016	U-126	23	0.48215661934595155	0	5	17
1017	U-126	1	0.477583376926902	0	6	18
1018	U-126	13	0.47192648962694667	0	7	19
1019	U-126	29	0.41707854907336483	1	13	20
1020	U-126	30	0.3739046068832195	0	8	21
1021	U-126	18	0.36015036770442876	0	9	22
1022	U-126	40	0.34241256066725156	1	14	23
1023	U-126	15	0.3349984904574382	0	10	24
1024	U-126	4	0.3042650286002272	1	15	25
1025	U-126	10	0.23806899259083908	0	11	26
1026	U-126	34	0.21583302858095027	0	12	27
1027	U-126	25	0.21160092050748563	0	13	28
1028	U-126	21	0.21059093021261147	0	14	29
1029	U-126	7	0.18014684788709348	1	16	30
1030	U-126	26	0.1792161468044442	0	15	31
1031	U-126	11	0.11267234669372922	0	16	32
1032	U-126	8	0.1100945354037095	0	17	33
1033	U-126	37	0.07373170430637799	0	18	34
1034	U-126	16	0.06229434183044141	0	19	35
1035	U-126	27	0.013171302029602205	0	20	36
1036	U-126	32	-0.10908933811834226	0	21	37
1037	U-126	5	-0.14875659570442384	0	22	38
1038	U-126	33	-0.15341437178768574	0	23	39
1039	U-126	36	-0.2464239702541265	0	24	40
1040	U-127	18	1.8243973641058573	1	1	1
1041	U-127	40	1.6640460240093484	1	2	2
1042	U-127	10	1.5332908202059672	1	3	3
1043	U-127	5	1.5048038210791599	1	4	4
1044	U-127	7	1.380824841252351	1	5	5
1045	U-127	3	1.2288359948755805	1	6	6
1046	U-127	28	1.127021215322098	1	7	7
1047	U-127	2	0.9890127766200345	1	8	8
1048	U-127	27	0.9747616295681377	1	9	9
1049	U-127	22	0.9511605367645528	1	10	10
1050	U-127	38	0.8698431137499232	1	11	11
1051	U-127	14	0.7824819345637212	1	12	12
1052	U-127	6	0.7095877154342394	1	13	13
1053	U-127	17	0.652242221369946	0	1	14
1054	U-127	8	0.6509610959629759	1	14	15
1055	U-127	9	0.6163877303072469	1	15	16
1056	U-127	35	0.5986359243242335	1	16	17
1057	U-127	37	0.5648214183253969	0	2	18
1058	U-127	33	0.5256616992651024	1	17	19
1059	U-127	36	0.4982556032607042	0	3	20
1060	U-127	16	0.43325430531228615	1	18	21
1061	U-127	13	0.42637719425953513	0	4	22
1062	U-127	24	0.39579189732920317	0	5	23
1063	U-127	34	0.3690723061412555	0	6	24
1064	U-127	1	0.36673347088066677	0	7	25
1065	U-127	30	0.3214278025012324	0	8	26
1066	U-127	39	0.19475108782225709	0	9	27
1067	U-127	26	0.1580323539962475	0	10	28
1068	U-127	15	0.1447717122309919	0	11	29
1069	U-127	32	0.11236225537339511	0	12	30
1070	U-127	21	0.10065803182600125	0	13	31
1071	U-127	19	0.05721954957716041	0	14	32
1072	U-127	23	0.04313235390104719	0	15	33
1073	U-127	20	0.03925648109174529	0	16	34
1074	U-127	25	0.0273618381401326	0	17	35
1075	U-127	12	-0.009778190592936165	0	18	36
1076	U-127	31	-0.07546881224362223	0	19	37
1077	U-127	29	-0.17703843421500698	0	20	38
1078	U-127	4	-0.259956719969907	0	21	39
1079	U-127	11	-0.3149939637282624	0	22	40
1080	U-128	2	1.1702186643615697	1	1	1
1081	U-128	6	0.9424562493835501	1	2	2
1082	U-128	3	0.8009940816513208	1	3	3
1083	U-128	22	0.5746325193373679	1	4	4
1084	U-128	26	0.5202593541987528	0	1	5
1085	U-128	20	0.45970066314176283	0	2	6
1086	U-128	35	0.4592740383386311	0	3	7
1087	U-128	13	0.41520208426534155	1	5	8
1088	U-128	29	0.3969282994727149	1	6	9
1089	U-128	5	0.3951776386190209	0	4	10
1090	U-128	11	0.3402351654593117	0	5	11
1091	U-128	32	0.3219828727432215	1	7	12
1092	U-128	16	0.3171589075878358	0	6	13
1093	U-128	37	0.2995060649916067	0	7	14
1094	U-128	12	0.26909348937586003	0	8	15
1095	U-128	18	0.26379610751166466	0	9	16
1096	U-128	34	0.25591412446339035	0	10	17
1097	U-128	39	0.2539853689915299	1	8	18
1098	U-128	30	0.23215207756271786	0	11	19
1099	U-128	7	0.22601460926299893	0	12	20
1100	U-128	25	0.1919646404358939	0	13	21
1101	U-128	23	0.18513522613282263	0	14	22
1102	U-128	28	0.14641656248354995	0	15	23
1103	U-128	9	0.12409660300871898	0	16	24
1104	U-128	36	0.12233135354513341	0	17	25
1105	U-128	8	0.12103304405793829	0	18	26
1106	U-128	38	0.11080724671211245	0	19	27
1107	U-128	1	0.10906838571609975	0	20	28
1108	U-128	21	0.10072680044467633	0	21	29
1109	U-128	19	0.07006923703893292	0	22	30
1110	U-128	10	0.025207180755397185	0	23	31
1111	U-128	24	-0.010618999787934763	0	24	32
1112	U-128	17	-0.01273636710401932	0	25	33
1113	U-128	4	-0.028772870647122945	0	26	34
1114	U-128	14	-0.06561292075745687	0	27	35
1115	U-128	40	-0.09926810843299097	0	28	36
1116	U-128	15	-0.13398781435687626	0	29	37
1117	U-128	33	-0.1913554185742158	0	30	38
1118	U-128	27	-0.2932128250848446	0	31	39
1119	U-128	31	-0.3859733363059845	0	32	40
1120	U-129	10	2.076631371536841	1	1	1
1121	U-129	21	1.6356717810575159	1	2	2
1122	U-129	40	1.4816237732538942	1	3	3
1123	U-129	35	1.4020254537204369	1	4	4
1124	U-129	6	1.2834295353105807	1	5	5
1125	U-129	19	1.178131487473403	1	6	6
1126	U-129	5	0.9542339118441934	1	7	7
1127	U-129	36	0.90997877224294	1	8	8
1128	U-129	2	0.8464411205730423	1	9	9
